ID;Voting;Voted;Year;Jury.or.televoting;Points.given;Jury.points.this.year;Tele.points.this.year;All.points.this.year;All.points.from.voting.to.voted;All.points.from.voting.when.voted.in.final;All.points.to.voted.when.voting.takes.part;Mean.countries.taking.part
2741;Azerbaijan;Spain;2018;T;0;43;18;61;4;0;0;0
2742;Azerbaijan;Spain;2018;J;0;43;18;61;4;0;0;0
2743;Azerbaijan;Spain;2021;J;0;6;0;6;4;0;0;0
2744;Azerbaijan;Spain;2021;T;0;6;0;6;4;0;0;0
2745;Azerbaijan;Spain;2017;J;0;0;5;5;4;0;0;0
2746;Azerbaijan;Spain;2012;J;0;97;0;97;4;0;0;0
2747;Azerbaijan;Spain;2016;T;0;67;10;77;4;0;0;0
2748;Azerbaijan;Spain;2008;J;0;55;0;55;4;0;0;0
2749;Azerbaijan;Spain;2011;J;0;50;0;50;4;0;0;0
2750;Azerbaijan;Spain;2016;J;1;67;10;77;4;0;0;0
2751;Azerbaijan;Spain;2019;J;0;1;53;54;4;0;0;0
2752;Azerbaijan;Spain;2009;J;0;23;0;23;4;0;0;0
2753;Azerbaijan;Spain;2017;T;0;0;5;5;4;0;0;0
2754;Azerbaijan;Spain;2013;J;0;8;0;8;4;0;0;0
2755;Azerbaijan;Spain;2014;J;0;74;0;74;4;0;0;0
2756;Azerbaijan;Spain;2019;T;2;1;53;54;4;0;0;0
2757;Azerbaijan;Spain;2015;J;1;15;0;15;4;0;0;0
2758;Azerbaijan;Spain;2010;J;0;68;0;68;4;0;0;0
2759;Azerbaijan;Sweden;2017;T;3;218;126;344;26;0;0;0
2760;Azerbaijan;Sweden;2021;T;0;46;63;109;26;0;0;0
2761;Azerbaijan;Sweden;2017;J;0;218;126;344;26;0;0;0
2762;Azerbaijan;Sweden;2016;T;0;122;139;261;26;0;0;0
2763;Azerbaijan;Sweden;2014;J;0;218;0;218;26;0;0;0
2764;Azerbaijan;Sweden;2019;T;0;241;93;334;26;0;0;0
2765;Azerbaijan;Sweden;2016;J;0;122;139;261;26;0;0;0
2766;Azerbaijan;Sweden;2011;J;3;185;0;185;26;0;0;0
2767;Azerbaijan;Sweden;2018;J;0;253;21;274;26;0;0;0
2768;Azerbaijan;Sweden;2009;J;0;33;0;33;26;0;0;0
2769;Azerbaijan;Sweden;2019;J;0;241;93;334;26;0;0;0
2770;Azerbaijan;Sweden;2018;T;2;253;21;274;26;0;0;0
2771;Azerbaijan;Sweden;2015;J;6;365;0;365;26;0;0;0
2772;Azerbaijan;Sweden;2012;J;7;372;0;372;26;0;0;0
2773;Azerbaijan;Sweden;2021;J;5;46;63;109;26;0;0;0
2774;Azerbaijan;Sweden;2013;J;0;62;0;62;26;0;0;0
2775;Azerbaijan;Sweden;2008;J;0;47;0;47;26;0;0;0
2776;Azerbaijan;Switzerland;2021;J;0;267;165;432;12;0;0;0
2777;Azerbaijan;Switzerland;2014;J;0;64;0;64;12;0;0;0
2778;Azerbaijan;Switzerland;2019;T;8;152;212;364;12;0;0;0
2779;Azerbaijan;Switzerland;2011;J;0;19;0;19;12;0;0;0
2780;Azerbaijan;Switzerland;2019;J;0;152;212;364;12;0;0;0
2781;Azerbaijan;Switzerland;2021;T;4;267;165;432;12;0;0;0
2782;Azerbaijan;The Netherlands;2014;J;0;238;0;238;7;0;0;0
2783;Azerbaijan;The Netherlands;2016;T;0;114;39;153;7;0;0;0
2784;Azerbaijan;The Netherlands;2018;T;0;89;32;121;7;0;0;0
2785;Azerbaijan;The Netherlands;2021;T;0;11;0;11;7;0;0;0
2786;Azerbaijan;The Netherlands;2017;J;0;135;15;150;7;0;0;0
2787;Azerbaijan;The Netherlands;2017;T;0;135;15;150;7;0;0;0
2788;Azerbaijan;The Netherlands;2013;J;0;114;0;114;7;0;0;0
2789;Azerbaijan;The Netherlands;2019;T;7;237;261;498;7;0;0;0
2790;Azerbaijan;The Netherlands;2016;J;0;114;39;153;7;0;0;0
2791;Azerbaijan;The Netherlands;2019;J;0;237;261;498;7;0;0;0
2792;Azerbaijan;The Netherlands;2021;J;0;11;0;11;7;0;0;0
2793;Azerbaijan;The Netherlands;2018;J;0;89;32;121;7;0;0;0
2794;Azerbaijan;Turkey;2008;J;12;138;0;138;48;0;0;0
2795;Azerbaijan;Turkey;2009;J;12;177;0;177;48;0;0;0
2796;Azerbaijan;Turkey;2012;J;12;112;0;112;48;0;0;0
2797;Azerbaijan;Turkey;2010;J;12;170;0;170;48;0;0;0
2798;Azerbaijan;Ukraine;2013;J;12;214;0;214;122;0;0;0
2799;Azerbaijan;Ukraine;2014;J;10;113;0;113;122;0;0;0
2800;Azerbaijan;Ukraine;2016;J;10;211;323;534;122;0;0;0
2801;Azerbaijan;Ukraine;2017;J;7;12;24;36;122;0;0;0
2802;Azerbaijan;Ukraine;2009;J;10;76;0;76;122;0;0;0
2803;Azerbaijan;Ukraine;2012;J;3;65;0;65;122;0;0;0
2804;Azerbaijan;Ukraine;2018;T;8;11;119;130;122;0;0;0
2805;Azerbaijan;Ukraine;2008;J;10;230;0;230;122;0;0;0
2806;Azerbaijan;Ukraine;2021;T;8;97;267;364;122;0;0;0
2807;Azerbaijan;Ukraine;2021;J;6;97;267;364;122;0;0;0
2808;Azerbaijan;Ukraine;2011;J;12;159;0;159;122;0;0;0
2809;Azerbaijan;Ukraine;2010;J;10;108;0;108;122;0;0;0
2810;Azerbaijan;Ukraine;2018;J;6;11;119;130;122;0;0;0
2811;Azerbaijan;Ukraine;2017;T;0;12;24;36;122;0;0;0
2812;Azerbaijan;Ukraine;2016;T;10;211;323;534;122;0;0;0
2813;Azerbaijan;United Kingdom;2013;J;0;23;0;23;7;0;0;0
2814;Azerbaijan;United Kingdom;2021;T;0;0;0;0;7;0;0;0
2815;Azerbaijan;United Kingdom;2017;T;0;99;12;111;7;0;0;0
2816;Azerbaijan;United Kingdom;2010;J;2;10;0;10;7;0;0;0
2817;Azerbaijan;United Kingdom;2018;T;0;23;25;48;7;0;0;0
2818;Azerbaijan;United Kingdom;2017;J;0;99;12;111;7;0;0;0
2819;Azerbaijan;United Kingdom;2016;T;0;54;8;62;7;0;0;0
2820;Azerbaijan;United Kingdom;2014;J;0;40;0;40;7;0;0;0
2821;Azerbaijan;United Kingdom;2012;J;0;12;0;12;7;0;0;0
2822;Azerbaijan;United Kingdom;2009;J;0;173;0;173;7;0;0;0
2823;Azerbaijan;United Kingdom;2016;J;0;54;8;62;7;0;0;0
2824;Azerbaijan;United Kingdom;2019;J;0;8;3;11;7;0;0;0
2825;Azerbaijan;United Kingdom;2019;T;0;8;3;11;7;0;0;0
2826;Azerbaijan;United Kingdom;2011;J;5;100;0;100;7;0;0;0
2827;Azerbaijan;United Kingdom;2015;J;0;5;0;5;7;0;0;0
2828;Azerbaijan;United Kingdom;2008;J;0;14;0;14;7;0;0;0
2829;Azerbaijan;United Kingdom;2018;J;0;23;25;48;7;0;0;0
2830;Azerbaijan;United Kingdom;2021;J;0;0;0;0;7;0;0;0
2831;Belarus;Albania;2018;T;0;126;58;184;7;0;0;0
2832;Belarus;Albania;2019;T;0;43;47;90;7;0;0;0
2833;Belarus;Albania;2012;J;0;146;0;146;7;0;0;0
2834;Belarus;Albania;2004;J;0;106;0;106;7;0;0;0
2835;Belarus;Albania;2018;J;7;126;58;184;7;0;0;0
2836;Belarus;Albania;2015;J;0;34;0;34;7;0;0;0
2837;Belarus;Albania;2019;J;0;43;47;90;7;0;0;0
2838;Belarus;Albania;2009;J;0;48;0;48;7;0;0;0
2839;Belarus;Albania;2008;J;0;55;0;55;7;0;0;0
2840;Belarus;Albania;2005;J;0;53;0;53;7;0;0;0
2841;Belarus;Albania;2010;J;0;62;0;62;7;0;0;0
2842;Belarus;Armenia;2017;T;0;58;21;79;52;0;0;0
2843;Belarus;Armenia;2016;T;7;115;134;249;52;0;0;0
2844;Belarus;Armenia;2006;J;8;129;0;129;52;0;0;0
2845;Belarus;Armenia;2017;J;0;58;21;79;52;0;0;0
2846;Belarus;Armenia;2014;J;10;174;0;174;52;0;0;0
2847;Belarus;Armenia;2008;J;7;199;0;199;52;0;0;0
2848;Belarus;Armenia;2016;J;3;115;134;249;52;0;0;0
2849;Belarus;Armenia;2010;J;5;141;0;141;52;0;0;0
2850;Belarus;Armenia;2007;J;5;138;0;138;52;0;0;0
2851;Belarus;Armenia;2009;J;1;92;0;92;52;0;0;0
2852;Belarus;Armenia;2013;J;2;41;0;41;52;0;0;0
2853;Belarus;Armenia;2015;J;4;34;0;34;52;0;0;0
2854;Belarus;Australia;2015;J;6;196;0;196;24;0;0;0
2855;Belarus;Australia;2018;T;0;90;9;99;24;0;0;0
2856;Belarus;Australia;2017;T;0;171;2;173;24;0;0;0
2857;Belarus;Australia;2019;J;0;153;131;284;24;0;0;0
2858;Belarus;Australia;2016;T;1;320;191;511;24;0;0;0
2859;Belarus;Australia;2018;J;2;90;9;99;24;0;0;0
2860;Belarus;Australia;2019;T;2;153;131;284;24;0;0;0
2861;Belarus;Australia;2017;J;7;171;2;173;24;0;0;0
2862;Belarus;Australia;2016;J;6;320;191;511;24;0;0;0
2863;Belarus;Austria;2011;J;0;64;0;64;14;0;0;0
2864;Belarus;Austria;2017;J;4;93;0;93;14;0;0;0
2865;Belarus;Austria;2017;T;0;93;0;93;14;0;0;0
2866;Belarus;Austria;2018;J;10;271;71;342;14;0;0;0
2867;Belarus;Austria;2018;T;0;271;71;342;14;0;0;0
2868;Belarus;Austria;2016;T;0;31;120;151;14;0;0;0
2869;Belarus;Austria;2015;J;0;0;0;0;14;0;0;0
2870;Belarus;Austria;2004;J;0;9;0;9;14;0;0;0
2871;Belarus;Austria;2016;J;0;31;120;151;14;0;0;0
2872;Belarus;Austria;2014;J;0;290;0;290;14;0;0;0
2873;Belarus;Azerbaijan;2013;J;10;234;0;234;71;0;0;0
2874;Belarus;Azerbaijan;2009;J;10;207;0;207;71;0;0;0
2875;Belarus;Azerbaijan;2017;T;0;78;42;120;71;0;0;0
2876;Belarus;Azerbaijan;2017;J;0;78;42;120;71;0;0;0
2877;Belarus;Azerbaijan;2019;T;6;202;100;302;71;0;0;0
2878;Belarus;Azerbaijan;2010;J;6;145;0;145;71;0;0;0
2879;Belarus;Azerbaijan;2016;J;2;44;73;117;71;0;0;0
2880;Belarus;Azerbaijan;2011;J;6;221;0;221;71;0;0;0
2881;Belarus;Azerbaijan;2019;J;5;202;100;302;71;0;0;0
2882;Belarus;Azerbaijan;2008;J;8;132;0;132;71;0;0;0
2883;Belarus;Azerbaijan;2014;J;3;33;0;33;71;0;0;0
2884;Belarus;Azerbaijan;2016;T;8;44;73;117;71;0;0;0
2885;Belarus;Azerbaijan;2015;J;0;49;0;49;71;0;0;0
2886;Belarus;Azerbaijan;2012;J;7;150;0;150;71;0;0;0
2887;Belarus;Belgium;2013;J;0;71;0;71;18;0;0;0
2888;Belarus;Belgium;2016;T;0;130;51;181;18;0;0;0
2889;Belarus;Belgium;2016;J;4;130;51;181;18;0;0;0
2890;Belarus;Belgium;2004;J;0;7;0;7;18;0;0;0
2891;Belarus;Belgium;2015;J;8;217;0;217;18;0;0;0
2892;Belarus;Belgium;2017;T;6;108;255;363;18;0;0;0
2893;Belarus;Belgium;2017;J;0;108;255;363;18;0;0;0
2894;Belarus;Belgium;2010;J;0;143;0;143;18;0;0;0
2895;Belarus;Bosnia and Herzegovina;2005;J;0;79;0;79;4;0;0;0
2896;Belarus;Bosnia and Herzegovina;2009;J;0;106;0;106;4;0;0;0
2897;Belarus;Bosnia and Herzegovina;2004;J;0;91;0;91;4;0;0;0
2898;Belarus;Bosnia and Herzegovina;2010;J;0;51;0;51;4;0;0;0
2899;Belarus;Bosnia and Herzegovina;2006;J;4;229;0;229;4;0;0;0
2900;Belarus;Bosnia and Herzegovina;2012;J;0;55;0;55;4;0;0;0
2901;Belarus;Bosnia and Herzegovina;2011;J;0;125;0;125;4;0;0;0
2902;Belarus;Bosnia and Herzegovina;2008;J;0;110;0;110;4;0;0;0
2903;Belarus;Bosnia and Herzegovina;2007;J;0;106;0;106;4;0;0;0
2904;Belarus;Bulgaria;2017;T;12;278;337;615;30;0;0;0
2905;Belarus;Bulgaria;2016;J;1;127;180;307;30;0;0;0
2906;Belarus;Bulgaria;2007;J;0;157;0;157;30;0;0;0
2907;Belarus;Bulgaria;2016;T;4;127;180;307;30;0;0;0
2908;Belarus;Bulgaria;2017;J;12;278;337;615;30;0;0;0
2909;Belarus;Bulgaria;2018;T;1;100;66;166;30;0;0;0
2910;Belarus;Bulgaria;2018;J;0;100;66;166;30;0;0;0
2911;Belarus;Croatia;2016;T;0;40;33;73;5;0;0;0
2912;Belarus;Croatia;2008;J;0;44;0;44;5;0;0;0
2913;Belarus;Croatia;2017;J;0;25;103;128;5;0;0;0
2914;Belarus;Croatia;2017;T;0;25;103;128;5;0;0;0
2915;Belarus;Croatia;2005;J;0;115;0;115;5;0;0;0
2916;Belarus;Croatia;2006;J;0;56;0;56;5;0;0;0
2917;Belarus;Croatia;2004;J;5;50;0;50;5;0;0;0
2918;Belarus;Croatia;2016;J;0;40;33;73;5;0;0;0
2919;Belarus;Croatia;2009;J;0;45;0;45;5;0;0;0
2920;Belarus;Cyprus;2017;T;0;36;32;68;31;0;0;0
2921;Belarus;Cyprus;2019;J;8;77;32;109;31;0;0;0
2922;Belarus;Cyprus;2018;J;12;183;253;436;31;0;0;0
2923;Belarus;Cyprus;2016;T;0;43;53;96;31;0;0;0
2924;Belarus;Cyprus;2015;J;0;11;0;11;31;0;0;0
2925;Belarus;Cyprus;2019;T;0;77;32;109;31;0;0;0
2926;Belarus;Cyprus;2004;J;8;170;0;170;31;0;0;0
2927;Belarus;Cyprus;2005;J;0;46;0;46;31;0;0;0
2928;Belarus;Cyprus;2016;J;0;43;53;96;31;0;0;0
2929;Belarus;Cyprus;2012;J;0;65;0;65;31;0;0;0
2930;Belarus;Cyprus;2017;J;0;36;32;68;31;0;0;0
2931;Belarus;Cyprus;2010;J;0;27;0;27;31;0;0;0
2932;Belarus;Cyprus;2018;T;3;183;253;436;31;0;0;0
2933;Belarus;Czech Republic;2018;T;5;66;215;281;11;0;0;0
2934;Belarus;Czech Republic;2016;T;0;41;0;41;11;0;0;0
2935;Belarus;Czech Republic;2019;T;0;150;7;157;11;0;0;0
2936;Belarus;Czech Republic;2019;J;0;150;7;157;11;0;0;0
2937;Belarus;Czech Republic;2016;J;0;41;0;41;11;0;0;0
2938;Belarus;Czech Republic;2018;J;6;66;215;281;11;0;0;0
2939;Belarus;Denmark;2009;J;0;74;0;74;15;0;0;0
2940;Belarus;Denmark;2005;J;0;125;0;125;15;0;0;0
2941;Belarus;Denmark;2019;J;0;69;51;120;15;0;0;0
2942;Belarus;Denmark;2019;T;0;69;51;120;15;0;0;0
2943;Belarus;Denmark;2006;J;0;26;0;26;15;0;0;0
2944;Belarus;Denmark;2013;J;1;281;0;281;15;0;0;0
2945;Belarus;Denmark;2018;T;7;38;188;226;15;0;0;0
2946;Belarus;Denmark;2018;J;3;38;188;226;15;0;0;0
2947;Belarus;Denmark;2017;J;3;69;8;77;15;0;0;0
2948;Belarus;Denmark;2011;J;1;134;0;134;15;0;0;0
2949;Belarus;Denmark;2012;J;0;21;0;21;15;0;0;0
2950;Belarus;Denmark;2014;J;0;74;0;74;15;0;0;0
2951;Belarus;Denmark;2017;T;0;69;8;77;15;0;0;0
2952;Belarus;Denmark;2010;J;0;149;0;149;15;0;0;0
2953;Belarus;Denmark;2008;J;0;60;0;60;15;0;0;0
2954;Belarus;Estonia;2013;J;0;19;0;19;15;0;0;0
2955;Belarus;Estonia;2018;T;0;143;102;245;15;0;0;0
2956;Belarus;Estonia;2019;J;0;28;48;76;15;0;0;0
2957;Belarus;Estonia;2011;J;0;44;0;44;15;0;0;0
2958;Belarus;Estonia;2015;J;7;106;0;106;15;0;0;0
2959;Belarus;Estonia;2012;J;4;120;0;120;15;0;0;0
2960;Belarus;Estonia;2018;J;0;143;102;245;15;0;0;0
2961;Belarus;Estonia;2019;T;0;28;48;76;15;0;0;0
2962;Belarus;Estonia;2009;J;4;129;0;129;15;0;0;0
2963;Belarus;Finland;2011;J;0;57;0;57;8;0;0;0
2964;Belarus;Finland;2018;J;0;23;23;46;8;0;0;0
2965;Belarus;Finland;2008;J;0;35;0;35;8;0;0;0
2966;Belarus;Finland;2018;T;0;23;23;46;8;0;0;0
2967;Belarus;Finland;2014;J;0;72;0;72;8;0;0;0
2968;Belarus;Finland;2007;J;1;53;0;53;8;0;0;0
2969;Belarus;Finland;2009;J;0;22;0;22;8;0;0;0
2970;Belarus;Finland;2013;J;0;13;0;13;8;0;0;0
2971;Belarus;Finland;2006;J;7;292;0;292;8;0;0;0
2972;Belarus;France;2018;T;0;114;59;173;11;0;0;0
2973;Belarus;France;2010;J;0;82;0;82;11;0;0;0
2974;Belarus;France;2012;J;0;21;0;21;11;0;0;0
2975;Belarus;France;2009;J;7;107;0;107;11;0;0;0
2976;Belarus;France;2013;J;0;14;0;14;11;0;0;0
2977;Belarus;France;2019;J;0;67;38;105;11;0;0;0
2978;Belarus;France;2018;J;0;114;59;173;11;0;0;0
2979;Belarus;France;2005;J;0;11;0;11;11;0;0;0
2980;Belarus;France;2011;J;0;82;0;82;11;0;0;0
2981;Belarus;France;2014;J;0;2;0;2;11;0;0;0
2982;Belarus;France;2017;T;4;45;90;135;11;0;0;0
2983;Belarus;France;2004;J;0;40;0;40;11;0;0;0
2984;Belarus;France;2016;J;0;148;109;257;11;0;0;0
2985;Belarus;France;2016;T;0;148;109;257;11;0;0;0
2986;Belarus;France;2019;T;0;67;38;105;11;0;0;0
2987;Belarus;France;2006;J;0;5;0;5;11;0;0;0
2988;Belarus;France;2017;J;0;45;90;135;11;0;0;0
2989;Belarus;France;2008;J;0;47;0;47;11;0;0;0
2990;Belarus;France;2015;J;0;4;0;4;11;0;0;0
2991;Belarus;France;2007;J;0;19;0;19;11;0;0;0
2992;Belarus;Georgia;2008;J;6;83;0;83;34;0;0;0
2993;Belarus;Georgia;2010;J;7;136;0;136;34;0;0;0
2994;Belarus;Georgia;2016;J;0;80;24;104;34;0;0;0
2995;Belarus;Georgia;2013;J;0;50;0;50;34;0;0;0
2996;Belarus;Georgia;2011;J;12;110;0;110;34;0;0;0
2997;Belarus;Georgia;2015;J;3;51;0;51;34;0;0;0
2998;Belarus;Georgia;2007;J;6;97;0;97;34;0;0;0
2999;Belarus;Georgia;2016;T;0;80;24;104;34;0;0;0
3000;Belarus;Germany;2013;J;0;18;0;18;8;0;0;0
3001;Belarus;Germany;2004;J;0;93;0;93;8;0;0;0
3002;Belarus;Germany;2017;T;0;3;3;6;8;0;0;0
3003;Belarus;Germany;2015;J;0;0;0;0;8;0;0;0
3004;Belarus;Germany;2018;T;0;204;136;340;8;0;0;0
3005;Belarus;Germany;2016;T;0;1;10;11;8;0;0;0
3006;Belarus;Germany;2005;J;0;4;0;4;8;0;0;0
3007;Belarus;Germany;2010;J;0;246;0;246;8;0;0;0
3008;Belarus;Germany;2014;J;0;39;0;39;8;0;0;0
3009;Belarus;Germany;2008;J;0;14;0;14;8;0;0;0
3010;Belarus;Germany;2016;J;0;1;10;11;8;0;0;0
3011;Belarus;Germany;2006;J;0;36;0;36;8;0;0;0
3012;Belarus;Germany;2007;J;0;49;0;49;8;0;0;0
3013;Belarus;Germany;2017;J;0;3;3;6;8;0;0;0
3014;Belarus;Germany;2019;J;0;24;0;24;8;0;0;0
3015;Belarus;Germany;2012;J;0;110;0;110;8;0;0;0
3016;Belarus;Germany;2009;J;0;35;0;35;8;0;0;0
3017;Belarus;Germany;2019;T;0;24;0;24;8;0;0;0
3018;Belarus;Germany;2018;J;0;204;136;340;8;0;0;0
3019;Belarus;Germany;2011;J;8;107;0;107;8;0;0;0
3020;Belarus;Greece;2011;J;0;120;0;120;33;0;0;0
3021;Belarus;Greece;2019;T;0;50;24;74;33;0;0;0
3022;Belarus;Greece;2013;J;6;152;0;152;33;0;0;0
3023;Belarus;Greece;2008;J;2;218;0;218;33;0;0;0
3024;Belarus;Greece;2009;J;5;120;0;120;33;0;0;0
3025;Belarus;Greece;2014;J;6;35;0;35;33;0;0;0
3026;Belarus;Greece;2010;J;0;140;0;140;33;0;0;0
3027;Belarus;Greece;2015;J;0;23;0;23;33;0;0;0
3028;Belarus;Greece;2005;J;0;230;0;230;33;0;0;0
3029;Belarus;Greece;2017;T;0;48;29;77;33;0;0;0
3030;Belarus;Greece;2007;J;3;139;0;139;33;0;0;0
3031;Belarus;Greece;2004;J;6;252;0;252;33;0;0;0
3032;Belarus;Greece;2006;J;2;128;0;128;33;0;0;0
3033;Belarus;Greece;2012;J;0;64;0;64;33;0;0;0
3034;Belarus;Greece;2017;J;0;48;29;77;33;0;0;0
3035;Belarus;Greece;2019;J;3;50;24;74;33;0;0;0
3036;Belarus;Hungary;2013;J;0;84;0;84;20;0;0;0
3037;Belarus;Hungary;2018;J;0;28;65;93;20;0;0;0
3038;Belarus;Hungary;2017;J;0;48;152;200;20;0;0;0
3039;Belarus;Hungary;2016;J;0;52;56;108;20;0;0;0
3040;Belarus;Hungary;2012;J;0;19;0;19;20;0;0;0
3041;Belarus;Hungary;2015;J;0;19;0;19;20;0;0;0
3042;Belarus;Hungary;2017;T;8;48;152;200;20;0;0;0
3043;Belarus;Hungary;2014;J;5;143;0;143;20;0;0;0
3044;Belarus;Hungary;2005;J;2;97;0;97;20;0;0;0
3045;Belarus;Hungary;2007;J;0;128;0;128;20;0;0;0
3046;Belarus;Hungary;2016;T;3;52;56;108;20;0;0;0
3047;Belarus;Hungary;2011;J;0;53;0;53;20;0;0;0
3048;Belarus;Hungary;2018;T;2;28;65;93;20;0;0;0
3049;Belarus;Iceland;2019;J;0;46;186;232;11;0;0;0
3050;Belarus;Iceland;2013;J;0;47;0;47;11;0;0;0
3051;Belarus;Iceland;2014;J;0;58;0;58;11;0;0;0
3052;Belarus;Iceland;2009;J;2;218;0;218;11;0;0;0
3053;Belarus;Iceland;2012;J;0;46;0;46;11;0;0;0
3054;Belarus;Iceland;2004;J;0;16;0;16;11;0;0;0
3055;Belarus;Iceland;2008;J;0;64;0;64;11;0;0;0
3056;Belarus;Iceland;2010;J;2;41;0;41;11;0;0;0
3057;Belarus;Iceland;2019;T;7;46;186;232;11;0;0;0
3058;Belarus;Iceland;2011;J;0;61;0;61;11;0;0;0
3059;Belarus;Ireland;2006;J;0;93;0;93;1;0;0;0
3060;Belarus;Ireland;2010;J;0;25;0;25;1;0;0;0
3061;Belarus;Ireland;2013;J;0;5;0;5;1;0;0;0
3062;Belarus;Ireland;2018;J;0;74;62;136;1;0;0;0
3063;Belarus;Ireland;2012;J;1;46;0;46;1;0;0;0
3064;Belarus;Ireland;2004;J;0;7;0;7;1;0;0;0
3065;Belarus;Ireland;2011;J;0;119;0;119;1;0;0;0
3066;Belarus;Ireland;2018;T;0;74;62;136;1;0;0;0
3067;Belarus;Ireland;2007;J;0;5;0;5;1;0;0;0
3068;Belarus;Israel;2006;J;0;4;0;4;31;0;0;0
3069;Belarus;Israel;2016;J;0;124;11;135;31;0;0;0
3070;Belarus;Israel;2010;J;8;71;0;71;31;0;0;0
3071;Belarus;Israel;2016;T;0;124;11;135;31;0;0;0
3072;Belarus;Israel;2015;J;2;97;0;97;31;0;0;0
3073;Belarus;Israel;2008;J;4;124;0;124;31;0;0;0
3074;Belarus;Israel;2018;J;0;212;317;529;31;0;0;0
3075;Belarus;Israel;2017;J;1;34;5;39;31;0;0;0
3076;Belarus;Israel;2019;T;0;0;35;35;31;0;0;0
3077;Belarus;Israel;2009;J;0;53;0;53;31;0;0;0
3078;Belarus;Israel;2005;J;8;154;0;154;31;0;0;0
3079;Belarus;Israel;2017;T;0;34;5;39;31;0;0;0
3080;Belarus;Israel;2018;T;8;212;317;529;31;0;0;0
3081;Belarus;Israel;2019;J;0;0;35;35;31;0;0;0
3082;Belarus;Italy;2018;J;0;59;249;308;18;0;0;0
3083;Belarus;Italy;2015;J;1;292;0;292;18;0;0;0
3084;Belarus;Italy;2019;T;3;219;253;472;18;0;0;0
3085;Belarus;Italy;2016;T;0;90;34;124;18;0;0;0
3086;Belarus;Italy;2017;J;0;126;208;334;18;0;0;0
3087;Belarus;Italy;2013;J;0;126;0;126;18;0;0;0
3088;Belarus;Italy;2011;J;3;189;0;189;18;0;0;0
3089;Belarus;Italy;2016;J;0;90;34;124;18;0;0;0
3090;Belarus;Italy;2018;T;4;59;249;308;18;0;0;0
3091;Belarus;Italy;2017;T;0;126;208;334;18;0;0;0
3092;Belarus;Italy;2014;J;0;33;0;33;18;0;0;0
3093;Belarus;Italy;2012;J;0;101;0;101;18;0;0;0
3094;Belarus;Italy;2019;J;7;219;253;472;18;0;0;0
3095;Belarus;Latvia;2005;J;6;153;0;153;16;0;0;0
3096;Belarus;Latvia;2015;J;5;186;0;186;16;0;0;0
3097;Belarus;Latvia;2016;T;5;69;63;132;16;0;0;0
3098;Belarus;Latvia;2006;J;0;30;0;30;16;0;0;0
3099;Belarus;Latvia;2007;J;0;54;0;54;16;0;0;0
3100;Belarus;Latvia;2016;J;0;69;63;132;16;0;0;0
3101;Belarus;Latvia;2008;J;0;83;0;83;16;0;0;0
3102;Belarus;Lithuania;2007;J;2;28;0;28;36;0;0;0
3103;Belarus;Lithuania;2018;J;5;90;91;181;36;0;0;0
3104;Belarus;Lithuania;2011;J;0;63;0;63;36;0;0;0
3105;Belarus;Lithuania;2016;J;10;104;96;200;36;0;0;0
3106;Belarus;Lithuania;2015;J;0;30;0;30;36;0;0;0
3107;Belarus;Lithuania;2012;J;8;70;0;70;36;0;0;0
3108;Belarus;Lithuania;2018;T;0;90;91;181;36;0;0;0
3109;Belarus;Lithuania;2016;T;0;104;96;200;36;0;0;0
3110;Belarus;Lithuania;2009;J;0;23;0;23;36;0;0;0
3111;Belarus;Lithuania;2013;J;5;17;0;17;36;0;0;0
3112;Belarus;Lithuania;2006;J;6;162;0;162;36;0;0;0
3113;Belarus;Macedonia;2006;J;0;56;0;56;12;0;0;0
3114;Belarus;Macedonia;2004;J;0;47;0;47;12;0;0;0
3115;Belarus;Macedonia;2019;T;0;247;58;305;12;0;0;0
3116;Belarus;Macedonia;2007;J;0;73;0;73;12;0;0;0
3117;Belarus;Macedonia;2005;J;0;52;0;52;12;0;0;0
3118;Belarus;Macedonia;2012;J;2;71;0;71;12;0;0;0
3119;Belarus;Macedonia;2019;J;10;247;58;305;12;0;0;0
3120;Belarus;Malta;2016;J;5;137;16;153;32;0;0;0
3121;Belarus;Malta;2005;J;5;192;0;192;32;0;0;0
3122;Belarus;Malta;2006;J;0;1;0;1;32;0;0;0
3123;Belarus;Malta;2016;T;0;137;16;153;32;0;0;0
3124;Belarus;Malta;2009;J;0;31;0;31;32;0;0;0
3125;Belarus;Malta;2019;J;12;87;20;107;32;0;0;0
3126;Belarus;Malta;2019;T;0;87;20;107;32;0;0;0
3127;Belarus;Malta;2013;J;7;120;0;120;32;0;0;0
3128;Belarus;Malta;2012;J;3;41;0;41;32;0;0;0
3129;Belarus;Malta;2004;J;0;50;0;50;32;0;0;0
3130;Belarus;Malta;2014;J;0;32;0;32;32;0;0;0
3131;Belarus;Moldova;2013;J;4;71;0;71;51;0;0;0
3132;Belarus;Moldova;2018;J;0;94;115;209;51;0;0;0
3133;Belarus;Moldova;2018;T;6;94;115;209;51;0;0;0
3134;Belarus;Moldova;2010;J;4;27;0;27;51;0;0;0
3135;Belarus;Moldova;2012;J;5;81;0;81;51;0;0;0
3136;Belarus;Moldova;2006;J;0;22;0;22;51;0;0;0
3137;Belarus;Moldova;2011;J;7;97;0;97;51;0;0;0
3138;Belarus;Moldova;2005;J;7;148;0;148;51;0;0;0
